   1.0516458e+00   1.7364012e-02   1.4886967e-01   5.9355867e+01   1.2895540e+00   1.9583418e-06   3.7954218e+04   7.1491769e+02  -6.2274128e+01  -2.4044981e+01  -9.7452759e+01  -1.8919328e+02  -1.9862555e+02   5.2103203e+00   4.8803049e+00   4.4172096e+00   5.3360181e+00   5.5696671e+00   6.2374795e+01   5.6851006e+01   6.1848086e+01   6.0505475e+01   7.1388821e+01
   3.8970747e+00   3.9031011e-02   3.5152173e-01   4.2387980e+01   1.2208030e+00   1.6922974e-06   4.1220288e+04   7.9858080e+02  -2.4327625e+01   2.7723241e+01  -1.4097957e+02  -9.9480668e+01  -9.7129945e+01   7.9472678e+00   7.4866527e+00   7.1195221e+00   8.5728872e+00   8.2390112e+00   5.0329205e+01   4.4542347e+01   6.1549820e+01   5.6917461e+01   6.7703000e+01
   3.8500843e+00   2.4814507e-02   1.5026828e-01   2.5784478e+01   1.4965643e+00   1.8841569e-06   3.5475342e+04   6.7268208e+02  -1.3730693e+01   2.0468893e+01  -5.8925998e+01  -8.7269623e+01  -7.2424634e+01   3.5260021e+00   3.3181011e+00   3.0686147e+00   3.6517468e+00   3.6407173e+00   4.7944074e+01   4.2517417e+01   5.4555645e+01   5.1955277e+01   6.1526330e+01
   2.1988148e+00   4.3662403e-02   2.5066018e-01   2.6884104e+01   5.7318369e-01   3.5671900e-06   4.4946099e+04   9.7351675e+02  -3.5662630e+01   6.3785384e+00  -1.9100199e+01  -4.7175417e+01  -2.2977402e+01   6.5533301e+00   6.3670731e+00   6.0429932e+00   6.7644689e+00   6.6737760e+00   5.0480947e+01   4.4805284e+01   5.2519492e+01   5.2622087e+01   5.9966489e+01
   3.3009816e+00   3.9369188e-02   3.9979884e-01   2.9930583e+01   1.4034506e+00   2.2523919e-06   3.7067641e+04   9.7607251e+02   1.1920083e+00   1.9956805e+01  -9.6518991e+01  -7.4563616e+01  -7.9068968e+01   6.3786392e+00   5.9366421e+00   5.6453300e+00   6.7457679e+00   6.5365492e+00   5.1400841e+01   4.6333052e+01   6.2385879e+01   5.7560331e+01   6.9161728e+01
   9.9660219e-01   3.2841035e-02   2.0662215e-01   5.6271601e+01   1.0703992e+00   2.4597112e-06   4.1073640e+04   8.3658523e+02  -6.0546126e+01  -2.3218242e+00  -1.9981337e+01  -1.1480483e+02  -1.1604105e+02   7.2472750e+00   6.9386825e+00   6.3508962e+00   7.3570808e+00   7.5517916e+00   6.1395882e+01   5.6057915e+01   5.8439034e+01   5.7710185e+01   6.7718470e+01
   1.9761645e+00   1.7074202e-02   1.1412331e-01   4.1303703e+01   4.2638422e-01   3.1268724e-06   3.8476303e+04   6.0032345e+02  -3.8706544e+01  -2.2615606e+01  -9.1835939e+01  -1.3727837e+02  -1.1171280e+02   5.1379976e+00   4.8650961e+00   4.5159416e+00   5.4517474e+00   5.4706688e+00   5.4050748e+01   4.9131048e+01   5.8408667e+01   5.6591762e+01   6.7038312e+01
   3.7050743e+00   4.8295361e-02   1.6409818e-01   4.4629986e+01   6.2179310e-01   3.5434263e-06   4.2177371e+04   9.6120258e+02  -3.8552813e+01   2.1001094e+01  -4.5800897e+01  -8.1993329e+01  -4.4382728e+01   7.4136405e+00   7.1950206e+00   6.6717845e+00   7.8355883e+00   7.7540599e+00   4.7207053e+01   4.1188901e+01   4.9952122e+01   4.9572405e+01   5.8041788e+01
   3.2727257e+00   2.0612881e-02   2.1935174e-01   4.2305972e+01   1.2166125e+00   3.4156655e-06   3.5279933e+04   8.7315718e+02  -1.8036889e+00   3.6527471e+01  -1.8589149e+02  -1.4987927e+02  -1.1164423e+02   4.5329238e+00   4.1360831e+00   3.8619638e+00   4.9378253e+00   4.8180911e+00   5.1402484e+01   4.6011024e+01   6.2303421e+01   5.7639453e+01   6.9080994e+01
   3.8582235e+00   4.6983236e-02   2.0010045e-01   2.7372492e+01   1.2666122e+00   2.4354389e-06   3.5668418e+04   6.2954041e+02  -8.6178917e+00   2.6204450e+01  -6.7290536e+01  -8.5527233e+01  -8.7350834e+01   6.7376782e+00   6.2907681e+00   5.8071098e+00   7.0941629e+00   7.0971127e+00   4.8766564e+01   4.3577375e+01   5.4221133e+01   5.2377868e+01   6.3211512e+01
   2.7950924e+00   1.8950816e-02   1.6888076e-01   5.6417629e+01   4.2510360e-01   1.9746562e-06   4.4270641e+04   9.9855366e+02  -4.9778306e+01   8.8818020e+00  -6.5824173e+01  -1.0431031e+02  -3.8244530e+01   6.1445352e+00   5.9010027e+00   5.6671456e+00   6.4517694e+00   6.3322961e+00   5.0511456e+01   4.4335131e+01   5.7201128e+01   5.5024552e+01   6.3282077e+01
   6.2499088e-01   2.4942552e-02   3.8083605e-01   3.5099786e+01   8.6371053e-01   3.1162544e-06   3.5877718e+04   7.2578279e+02   8.8039502e+01   1.0220666e+02  -2.5681103e+02  -1.9651432e+02  -1.2844012e+02   7.8897900e+00   6.7813337e+00   6.3380152e+00   8.8034375e+00   9.1360566e+00   5.4201660e+01   4.8288655e+01   6.9972509e+01   7.0683301e+01   8.3082582e+01
   3.4719526e+00   1.3500014e-02   3.0495664e-01   3.4416639e+01   5.6287427e-01   1.5090133e-06   3.8323986e+04   9.2368794e+02   8.0111254e+00  -2.4204499e+00  -2.1469783e+02  -1.2361710e+02  -9.5953792e+01   7.0510196e+00   6.3847093e+00   6.2516297e+00   7.5891494e+00   7.2421757e+00   5.3807416e+01   4.8865117e+01   6.8461700e+01   6.2424192e+01   7.2552473e+01
   3.7689764e+00   3.5604662e-02   3.8863414e-01   4.5796796e+01   1.4072495e+00   2.2072198e-06   4.0261809e+04   7.8458024e+02  -1.4561338e+01   3.2418639e+01  -1.7929197e+02  -1.0880123e+02  -1.1789371e+02   7.2046965e+00   6.7181020e+00   6.3796996e+00   7.8499193e+00   7.5330675e+00   5.1001993e+01   4.5473227e+01   6.3425332e+01   5.8215215e+01   6.9571075e+01
   2.8755730e+00   1.7224676e-02   2.3139195e-01   4.1655766e+01   6.8438716e-01   3.0965015e-06   3.7466421e+04   8.3485659e+02  -4.3903827e+00   5.0329789e+00  -1.9462441e+02  -1.3741407e+02  -1.0906501e+02   5.5312423e+00   5.0627168e+00   4.8244683e+00   6.0579690e+00   5.8420985e+00   5.3837114e+01   4.8870281e+01   6.5796955e+01   6.1060873e+01   7.2245871e+01
   3.1520905e+00   1.1802044e-02   3.8210100e-01   3.7890886e+01   1.3290526e+00   2.9801864e-06   4.0428995e+04   7.9103821e+02   1.5599321e+00   3.4856588e+01  -1.4052284e+02  -1.2139811e+02  -1.3205646e+02   3.0829898e+00   2.8135894e+00   2.7224833e+00   3.2638949e+00   3.1662442e+00   5.2913517e+01   4.7980888e+01   6.3495106e+01   6.1115965e+01   7.0394067e+01
   3.1009636e+00   3.8926939e-02   1.0175030e-01   4.7946388e+01   6.1181600e-01   2.3132230e-06   4.2808679e+04   8.2098145e+02  -5.0489307e+01   3.0437174e+00  -1.3787547e+01  -7.2483819e+01  -4.8631254e+01   6.2739992e+00   6.1805055e+00   5.6594808e+00   6.4505292e+00   6.5374541e+00   4.6285557e+01   4.0642570e+01   4.5776617e+01   4.6024251e+01   5.3295197e+01
   1.8727946e+00   2.3897506e-02   2.8309211e-01   5.7837014e+01   1.3536755e+00   3.9723781e-06   4.0218824e+04   6.7012662e+02  -2.9523336e+01   3.5451603e+01  -1.8418440e+02  -1.5748863e+02  -1.5321094e+02   5.3746815e+00   4.9860290e+00   4.6160839e+00   5.8515374e+00   5.7843270e+00   5.7707661e+01   5.1844062e+01   6.5048600e+01   6.2314578e+01   7.3437078e+01
   2.7941726e+00   3.6424673e-02   3.4032273e-01   4.6714882e+01   5.2592114e-01   1.8080896e-06   4.4319499e+04   8.3489795e+02  -5.5005125e+01   1.8648939e+01  -9.5228560e+01  -9.4635132e+01  -4.5587201e+01   1.1064153e+01   1.0534972e+01   1.0139236e+01   1.1818382e+01   1.1465993e+01   5.3773608e+01   4.7558681e+01   6.2004760e+01   5.9120843e+01   6.8349141e+01
   1.0991534e+00   2.5354744e-02   1.6989446e-01   3.4899403e+01   1.2110326e+00   3.3396925e-06   3.6471120e+04   6.6192061e+02  -3.0320958e+01  -5.3904808e+00  -3.1413397e+01  -1.0226099e+02  -1.2207369e+02   4.8056731e+00   4.5027632e+00   4.0889704e+00   4.8631284e+00   5.0219751e+00   5.9688769e+01   5.5131264e+01   5.8398779e+01   5.6872240e+01   6.7935102e+01
   2.9711613e+00   3.5093860e-02   3.7974060e-01   3.2181344e+01   3.3802716e-01   1.8915426e-06   3.9167657e+04   7.7818102e+02  -3.8092804e+00   2.4436652e+00  -1.9232154e+02  -8.2085486e+01  -1.1052507e+02   1.3695374e+01   1.2639983e+01   1.2206469e+01   1.5138649e+01   1.4526780e+01   5.5739925e+01   5.0588230e+01   6.9110698e+01   6.3238824e+01   7.4738748e+01
   6.1141496e-01   1.0865993e-02   3.2897883e-01   4.0369693e+01   1.0708070e+00   2.5866185e-06   3.7802929e+04   8.1504857e+02   1.2441767e+02   1.2472627e+02  -2.4092927e+02  -2.5137778e+02  -1.5119025e+02   4.2989210e+00   3.6400565e+00   3.4398636e+00   4.5900607e+00   4.8254733e+00   5.3653356e+01   4.8135255e+01   6.8997139e+01   6.9478621e+01   8.0338720e+01
   1.4692304e+00   4.6422800e-02   3.4793486e-01   2.5953758e+01   9.8024510e-01   3.5806080e-06   4.0981003e+04   7.8476005e+02  -2.7586757e+01   1.7249318e+01  -2.4848307e+01  -5.3549484e+01  -5.8498428e+01   6.3792284e+00   6.0850405e+00   5.6759276e+00   6.5856886e+00   6.5345262e+00   5.7936418e+01   5.2308523e+01   5.9526591e+01   5.8460908e+01   6.8204912e+01
   6.6159987e-01   4.2022346e-02   2.7203908e-01   5.5666452e+01   7.5169145e-01   2.3997739e-06   3.5364749e+04   9.3364388e+02   2.3602037e+01   4.5413441e+01  -1.8319999e+02  -2.1966549e+02  -1.3928412e+02   1.3137304e+01   1.1705434e+01   1.0815303e+01   1.4224429e+01   1.4749572e+01   5.4908834e+01   4.7014820e+01   6.2823613e+01   6.4724061e+01   7.6675609e+01
   8.3996123e-01   3.9833899e-02   3.3777450e-01   4.6353229e+01   5.5505806e-01   1.6905951e-06   3.5636865e+04   9.9846892e+02   6.5349599e+01   3.1107187e+01  -2.3733030e+02  -1.9873392e+02  -1.0254762e+02   1.5862379e+01   1.4014364e+01   1.3332872e+01   1.7468312e+01   1.7741319e+01   5.3647474e+01   4.7585618e+01   6.7600291e+01   6.8304167e+01   7.9678411e+01
   3.3821024e+00   4.2524513e-02   1.9871236e-01   3.2125733e+01   1.2505882e+00   2.8923139e-06   3.8228825e+04   9.8889771e+02  -1.7997354e+01   2.5136736e+01  -5.0699276e+01  -7.0364433e+01  -6.2463645e+01   5.2159096e+00   4.9614676e+00   4.5971585e+00   5.4190940e+00   5.3683450e+00   4.7843488e+01   4.2325829e+01   5.2035455e+01   5.0246440e+01   5.9933784e+01
   2.9319002e+00   2.5332253e-02   1.6703859e-01   4.3197089e+01   4.7453218e-01   2.1848256e-06   3.5983785e+04   8.9837175e+02  -2.2039350e+01  -9.9567530e+00  -1.4444974e+02  -1.3877348e+02  -1.1531367e+02   8.1880845e+00   7.5998396e+00   7.1691596e+00   8.8575784e+00   8.7064616e+00   5.2188186e+01   4.6951910e+01   6.0477530e+01   5.7257531e+01   6.8714068e+01
   1.6098482e+00   3.4691169e-02   1.9371590e-01   2.6883851e+01   8.8697094e-01   1.8301367e-06   3.6700446e+04   6.7998278e+02  -1.8927057e+01  -5.6894040e+00  -2.8366054e+01  -8.2344656e+01  -1.0418380e+02   7.2731572e+00   6.8313695e+00   6.3353303e+00   7.4963520e+00   7.6134855e+00   5.6769718e+01   5.1989613e+01   5.8704535e+01   5.7324410e+01   6.8793786e+01
   3.8257772e+00   3.3019794e-02   2.7535704e-01   5.5176560e+01   3.1541490e-01   3.2491371e-06   3.8711638e+04   6.1453169e+02  -3.7481854e+00  -1.2119793e+01  -2.6689362e+02  -1.2017322e+02  -1.4055698e+02   1.2269419e+01   1.1284563e+01   1.0841030e+01   1.3957233e+01   1.3298578e+01   5.2879467e+01   4.8029277e+01   6.6865209e+01   6.1019289e+01   7.2613118e+01
   6.2056128e-01   3.1202068e-02   3.4897424e-01   4.0502713e+01   5.2393443e-01   2.7147623e-06   3.5397616e+04   6.7544163e+02   7.6417741e+01   5.9810585e+01  -2.9967102e+02  -2.4333565e+02  -1.2807538e+02   1.3258791e+01   1.1490446e+01   1.0733208e+01   1.4965682e+01   1.5621142e+01   5.5382738e+01   4.9137408e+01   7.0871010e+01   7.2773614e+01   8.4493115e+01
   2.0356053e+00   2.1002790e-02   1.8713875e-01   4.4180321e+01   8.8227655e-01   1.9567906e-06   4.2092410e+04   8.3101894e+02  -4.2885394e+01   7.9260896e+00  -6.1028518e+01  -1.0567637e+02  -8.2627800e+01   5.0545891e+00   4.8167646e+00   4.5438553e+00   5.2957891e+00   5.2427352e+00   5.3821616e+01   4.8330326e+01   5.9231981e+01   5.7485155e+01   6.6255910e+01
   1.8354546e+00   1.9945158e-02   2.2076632e-01   4.4840129e+01   1.3058713e+00   1.7530363e-06   4.1413414e+04   8.5130894e+02  -3.6713303e+01   1.1913318e+01  -7.4218181e+01  -1.1239491e+02  -1.0948366e+02   4.5690282e+00   4.3175056e+00   4.0855296e+00   4.7772576e+00   4.7256420e+00   5.5804863e+01   5.0229061e+01   6.1134942e+01   5.9210329e+01   6.8500081e+01
   3.1793088e+00   2.8065551e-02   3.5861719e-01   4.8813825e+01   4.6926836e-01   2.0039608e-06   3.6740609e+04   7.4590990e+02   1.0030356e+00   2.3859140e+00  -3.3820472e+02  -1.3174736e+02  -1.1888997e+02   1.3485942e+01   1.2155442e+01   1.1726597e+01   1.5306740e+01   1.4687522e+01   5.5914900e+01   5.0781096e+01   7.1553920e+01   6.5183933e+01   7.5140047e+01
   3.2831997e+00   1.9108513e-02   2.8442187e-01   3.7998250e+01   1.1786604e+00   1.8368650e-06   3.5621519e+04   8.5462320e+02   1.4165282e+00   1.0961176e+01  -2.1607464e+02  -1.3832075e+02  -1.1305444e+02   5.8107848e+00   5.2790680e+00   5.0158737e+00   6.3053974e+00   6.1235230e+00   5.3430873e+01   4.8356463e+01   6.6756342e+01   6.1200603e+01   7.2457057e+01
   1.1540541e+00   4.2177983e-02   3.9735634e-01   2.7738005e+01   1.1292803e+00   2.3094729e-06   3.9066594e+04   9.5651738e+02  -2.2433378e+01   6.8276603e+00  -2.4430404e+01  -6.3811368e+01  -8.3576816e+01   7.3632247e+00   6.9621077e+00   6.5029503e+00   7.5229732e+00   7.5198692e+00   6.2271146e+01   5.6436943e+01   6.2792950e+01   6.1245890e+01   7.2545462e+01
   2.2141754e+00   4.9444170e-02   1.6110966e-01   4.0972275e+01   3.4139114e-01   3.8763626e-06   3.9630629e+04   7.0140728e+02  -3.2954488e+01   1.3028068e+00  -5.6003950e+01  -9.4887066e+01  -1.0014648e+02   1.0684921e+01   1.0162519e+01   9.4599597e+00   1.1413414e+01   1.1402783e+01   5.2679989e+01   4.7436219e+01   5.5638924e+01   5.5039668e+01   6.6204900e+01
   2.0595517e+00   1.1199678e-02   3.4816273e-01   2.6674533e+01   8.8662872e-01   2.8303264e-06   3.7026743e+04   7.1454374e+02   1.9500313e+01   3.9234799e+01  -1.4430969e+02  -1.4163914e+02  -1.2863992e+02   3.6886658e+00   3.2970541e+00   3.1277346e+00   3.9105701e+00   3.8856898e+00   5.8916614e+01   5.3459411e+01   6.8901652e+01   6.7288827e+01   7.7451406e+01
   2.7620955e+00   3.1426568e-02   3.0275849e-01   5.0838995e+01   1.4656685e+00   2.1192143e-06   4.3695499e+04   6.5016767e+02  -6.0410286e+01   3.2503286e+01  -1.0443584e+02  -1.1661282e+02  -7.0482417e+01   5.9080707e+00   5.6605509e+00   5.3276364e+00   6.3070643e+00   6.1852572e+00   5.2187363e+01   4.6064966e+01   6.0389633e+01   5.7569014e+01   6.6603090e+01
   2.9827769e+00   1.3483089e-02   1.7468484e-01   2.6330054e+01   4.3494166e-01   2.5931906e-06   4.0979404e+04   8.1142951e+02  -8.1362583e+00   2.0062676e+01  -8.7424567e+01  -9.9797029e+01  -7.4452063e+01   3.9401816e+00   3.7058394e+00   3.5649387e+00   4.1961369e+00   4.0596731e+00   5.0848386e+01   4.5211361e+01   6.1146478e+01   5.7386899e+01   6.7198379e+01
   3.1414034e+00   4.2083658e-02   2.4273569e-01   5.8398551e+01   1.1918565e+00   3.1727195e-06   3.5230135e+04   9.2830654e+02  -1.9825958e+01   1.7088479e+01  -1.7742592e+02  -1.5332943e+02  -1.2999047e+02   9.0256077e+00   8.3032139e+00   7.7509363e+00   9.8437318e+00   9.6513937e+00   5.1440966e+01   4.6333376e+01   5.9723225e+01   5.6683325e+01   6.7680077e+01
   1.4660878e+00   4.9565796e-02   2.1972257e-01   5.0983032e+01   1.0662496e+00   2.8692393e-06   4.3994264e+04   7.1991018e+02  -5.5962046e+01   8.7454764e-01  -4.0241095e+00  -8.2303691e+01  -5.9057107e+01   7.6758305e+00   7.4915941e+00   6.9022788e+00   7.8628190e+00   8.0142938e+00   5.4651131e+01   4.9579968e+01   5.3274493e+01   5.3717765e+01   6.1890998e+01
   2.8789594e+00   1.2677850e-02   2.7983147e-01   5.7810735e+01   1.0130195e+00   3.0226362e-06   3.9529461e+04   9.1507157e+02  -5.0745780e+00   1.7789007e+01  -2.1856747e+02  -1.5454790e+02  -1.4702690e+02   4.6343288e+00   4.2069962e+00   4.0628480e+00   4.9934865e+00   4.8346416e+00   5.4319316e+01   4.9098217e+01   6.5628967e+01   6.1335886e+01   7.1709239e+01
   2.7928430e+00   4.7575934e-02   3.4015683e-01   4.2967740e+01   8.9834702e-01   3.6578369e-06   3.5580262e+04   7.7480503e+02  -6.8216274e+00   1.2454262e+01  -1.7619452e+02  -1.3999163e+02  -1.2635730e+02   1.1159082e+01   1.0156095e+01   9.5220987e+00   1.2289096e+01   1.1982301e+01   5.4269233e+01   4.9380055e+01   6.4948222e+01   6.0991331e+01   7.1926664e+01
   1.0691411e+00   1.0727101e-02   1.3152063e-01   3.3431668e+01   9.8142319e-01   2.4517399e-06   3.6062694e+04   8.2021589e+02  -3.3731991e+01  -2.3094716e+00  -3.0969526e+01  -1.2571233e+02  -1.3153284e+02   2.8725813e+00   2.6847285e+00   2.4756436e+00   2.9238469e+00   2.9957779e+00   6.1365472e+01   5.6012412e+01   6.1492612e+01   6.0601109e+01   7.0543677e+01
   9.1649189e-01   3.7353545e-02   3.4643266e-01   3.4098785e+01   8.1180510e-01   3.3723890e-06   4.4984253e+04   9.9444579e+02  -4.6204125e+01  -1.1538647e+01   1.2681138e+01  -4.5705940e+01  -3.9967158e+01   6.7949481e+00   6.5791923e+00   6.2076976e+00   6.8192268e+00   6.8357921e+00   6.1836436e+01   5.6986641e+01   5.8492889e+01   5.8230428e+01   6.5836092e+01
   2.2442742e+00   4.1349459e-02   3.5232590e-01   5.1564096e+01   3.9148733e-01   1.8917420e-06   4.3663274e+04   8.7591239e+02  -4.7134222e+01   2.8392666e+01  -9.7423500e+01  -9.9279238e+01  -5.0736780e+01   1.3936755e+01   1.3213328e+01   1.2670896e+01   1.4911184e+01   1.4534594e+01   5.6903270e+01   5.0114442e+01   6.3783676e+01   6.1384516e+01   7.1109114e+01
   3.8591039e+00   3.1365503e-02   2.0635187e-01   5.9766997e+01   6.4870398e-01   1.6453095e-06   4.1152058e+04   9.8805471e+02  -3.1533938e+01   1.5147284e+01  -1.3230324e+02  -1.1542632e+02  -8.1588601e+01   8.3976429e+00   7.9750464e+00   7.5871413e+00   9.0625377e+00   8.7708133e+00   4.9402746e+01   4.3545574e+01   5.7926529e+01   5.4509947e+01   6.4931807e+01
   1.6913500e+00   4.5414378e-02   2.2902084e-01   3.7484701e+01   9.7360206e-01   2.3492674e-06   3.5269445e+04   6.3838634e+02  -2.7419880e+01  -1.3788131e+01  -8.6453943e+01  -1.3386203e+02  -1.5006064e+02   1.0722486e+01   9.8889643e+00   9.1148438e+00   1.1240366e+01   1.1422679e+01   5.7944135e+01   5.2523407e+01   6.1429366e+01   6.0398376e+01   7.1778268e+01
   2.5484371e+00   4.5960196e-02   2.7167177e-01   5.1350024e+01   1.0600002e+00   3.5429410e-06   3.8225226e+04   9.5923689e+02  -1.1673272e+01   1.2990918e+01  -1.0788587e+02  -1.0770962e+02  -1.1982746e+02   8.4815656e+00   7.9302305e+00   7.4500150e+00   9.1468571e+00   8.9821087e+00   5.2487248e+01   4.7450506e+01   5.9141660e+01   5.6451346e+01   6.7995168e+01
   1.2833418e+00   3.5037505e-02   3.1024742e-01   2.8851697e+01   1.4169310e+00   2.4438692e-06   3.9637762e+04   6.2337724e+02  -2.5815260e+01   9.5501196e+00  -3.3256847e+01  -7.2361057e+01  -9.2391015e+01   5.4280658e+00   5.1425574e+00   4.7543810e+00   5.6070494e+00   5.6241484e+00   6.0486222e+01   5.4914080e+01   6.2194413e+01   6.0747893e+01   7.1260059e+01
   3.1294347e+00   1.5514760e-02   3.2274093e-01   4.5896583e+01   1.4733230e+00   3.9315123e-06   3.5990172e+04   6.4932726e+02   1.1501650e+01   5.3156844e+01  -3.1454705e+02  -1.8255471e+02  -1.2922941e+02   4.0927616e+00   3.6446390e+00   3.3971154e+00   4.5603936e+00   4.4433560e+00   5.5207531e+01   4.9978941e+01   6.9139104e+01   6.3504677e+01   7.4682102e+01
   1.3928329e+00   1.8712064e-02   3.2736525e-01   4.0070832e+01   4.1231586e-01   3.0132965e-06   4.0709881e+04   8.5229030e+02   8.8018899e-01   1.0389696e+02  -1.8807169e+02  -1.6006983e+02  -9.1963848e+01   8.4953551e+00   7.6456358e+00   7.1153951e+00   8.9908863e+00   8.8937176e+00   6.1969922e+01   5.0941802e+01   6.8275456e+01   6.7269574e+01   7.8571478e+01
   2.2708497e+00   1.7285643e-02   2.1673863e-01   5.0575131e+01   1.0940819e+00   2.3455904e-06   3.8258751e+04   7.4804174e+02  -2.4343218e+01   1.9680815e+00  -2.0037731e+02  -1.6202860e+02  -1.4555994e+02   5.2421934e+00   4.8321263e+00   4.5468571e+00   5.6951105e+00   5.5837361e+00   5.6105603e+01   5.0572520e+01   6.5601367e+01   6.1885359e+01   7.3055987e+01
   2.9467685e+00   1.1672795e-02   2.2879075e-01   3.4141166e+01   1.0233275e+00   3.8199593e-06   3.9504923e+04   7.2782891e+02   2.7878672e+00   3.8117616e+01  -1.2007385e+02  -1.1659351e+02  -1.1230807e+02   2.4835860e+00   2.2969965e+00   2.2050690e+00   2.6758961e+00   2.6015078e+00   5.1596828e+01   4.6432222e+01   6.1992955e+01   5.9378334e+01   6.8889462e+01
   3.6181614e+00   1.4277666e-02   3.8690340e-01   2.8318269e+01   8.6858144e-01   3.7460617e-06   4.0778438e+04   9.1827773e+02   9.4192207e+00   4.5396671e+01  -1.2668036e+02  -9.3335118e+01  -8.3661208e+01   3.3143216e+00   3.0405678e+00   2.9512647e+00   3.5103870e+00   3.3872302e+00   5.0556226e+01   4.5193600e+01   6.1967686e+01   5.8918442e+01   6.8122023e+01
   3.8575200e+00   3.4657739e-02   2.7189141e-01   4.0783722e+01   7.2750761e-01   3.6267662e-06   3.5748443e+04   7.2068192e+02  -8.9134907e+00   2.3745072e+01  -2.0964254e+02  -1.3886000e+02  -1.1780788e+02   8.9543021e+00   8.1818806e+00   7.6788423e+00   1.0031169e+01   9.6834474e+00   5.1714432e+01   4.6600931e+01   6.3842961e+01   5.8896485e+01   6.9829712e+01
